Text,Date
@BosPurwa Modus begini mah sebenarnya sdh lama ada cuman Menkeunya cuek baibeh masak bodo teing EGP sekarang kena batunya oleh Menkeu yg pemberani coboy DUKUNG MENKEU PURBAYA SIKAT MAFIA BAJINGAN,Fri Nov 21 00:47:37 +0000 2025
Kejaksaan Agung mencekal ke luar negeri sejumlah mantan pejabat Direktorat Jenderal Pajak Kementerian Keuangan terkait kasus perpajakan. Menteri Keuangan Purbaya Yudhi Sadewa menyerahkan seluruh prosesnya kepada Kejagung. Saya belum dapat pemberitahuan dari Pak Jaksa Agung (ST https://t.co/UJVtJCKV4h,Fri Nov 21 00:35:32 +0000 2025
Brusan bahas politik sama abang2 dd pas aplusan the way the talk about our new minister purbaya kek wow bgt alasannya look smart and brave omongannya meyakinkan,Fri Nov 21 00:31:32 +0000 2025
Direktur ekonomi Celios Nailul Huda menyebut pernyataan Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa yang percaya diri pertumbuhan ekonomi Indonesia di kuartal IV 2025 bisa mencapai 5 6%-5 7% terlampau optimistis. https://t.co/M3fkU5tXLx,Fri Nov 21 00:15:00 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa mengungkapkan pertumbuhan ekonomi Indonesia kuartal III-2025 yang sebesar 5 04 persen ditopang oleh sejumlah aspek. Selengkapnya : https://t.co/NPj2mwhbqb #vivacoid #menkeu #purbaya https://t.co/mKiVdGQBTq,Fri Nov 21 00:00:10 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa ogah berkompromi dengan para pedagang thrifting atau pakaian bekas impor meski mereka siap membayar pajak. Menkeu Purbaya menegaskan kalau penjualan baju bekas impor atau yang diistilahkan balpres adalah produk ilegal dan dilarang https://t.co/N6tTOmYhIq,Sat Nov 22 23:58:25 +0000 2025
@Naz_lira Dukung pk Purbaya brrantas barang2 ilegal yg udh rugikan negara.Pokmen yg ilegal2 hrs dihntikan.,Sat Nov 22 20:34:31 +0000 2025
Keras Tolak Impor Baju Bekas! Purbaya Kini Endorse UMKM Lokal Pesan Jaket Khusus dengan Logo 8% Menteri Keuangan Purbaya Yudhi Sadewa tegas melarang impor pakaian bekas. Kini melalui akun media sosialnya Purbaya turut mempromosikan jaket buatan UMKM. Dikutip dari akun TikTok https://t.co/i7KzsTpJeP,Sat Nov 22 14:27:00 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menyampaikan posisi Anggaran Pendapatan dan Belanja Negara (APBN) per 31 Oktober 2025 mengalami defisit Rp 479 7 triliun. Realisasi itu setara dengan 2 02% terhadap Produk Domestik Bruto (PDB). #detikfinance #purbaya #APBN #menterikeuangan https://t.co/iURM7O3AY4,Sat Nov 22 14:00:00 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa ungkap dari program penempatan dana Rp 200 triliun di himpunan bank negara (himbara) sudah tersalurkan dalam bentuk kredit sebesar Rp 188 triliun. #detikfinance #purbaya #menterikeuangan #perbankan https://t.co/5fQV5SjXOn,Sat Nov 22 12:00:01 +0000 2025
 Kita perlu orang-orang pintar lebih banyak lagi. Jadi teman-teman gen Z yang lagi kuliah belajar sungguh-sungguh jangan malas-malasan. Kita perlu anda untuk mendukung delapan persen terus-terusan ke depan nanti pinta Menteri Keuangan RI Purbaya Yudhi Sadewa. Baca di: https://t.co/VosbRklApB,Sat Nov 22 10:50:38 +0000 2025
Purbaya Yudhi Sadewa memberikan jawaban mengejutkan ketika ditanya apa yang akan dilakukannya jika bisa kembali ke usia 17 tahun. Tanpa ragu ia menjawab: Saya pasti beli Bitcoin. #bitcoin #purbaya #menkeu #indonesia #honewire https://t.co/LCPlqWGzGa,Sat Nov 22 09:43:46 +0000 2025
akibat kebijakan purbaya masa gua harus liburin karyawan gua sih bingung deh gua,Sat Nov 22 09:12:44 +0000 2025
@Loveinloveyz Gw dukung purbaya tapi minimal gak pake AI lah!,Sat Nov 22 08:00:30 +0000 2025
@mbienyambay2 Buat ku biasa aja TDK ada yg bikin kagum.# yg bikin kagum itu seperti Pak Purbaya Yudhi Sadewa Yg mau mengajak rakyat Indonesia Sama-sama kaya ,Sat Nov 22 06:52:26 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa mengumumkan total anggaran awal senilai Rp 3 5 triliun telah dikembalikan oleh Kementerian/Lembaga (K/L) karena ketidakmampuan menyerap dana secara maksimal. https://t.co/iICe8ILolA https://t.co/nATKA8v4Vx,Sat Nov 22 06:22:48 +0000 2025
@detikcom Dukung purbaya,Sat Nov 22 06:10:36 +0000 2025
JAKARTA Menteri Keuangan Purbaya Yudhi Sadewa menjawab aspirasi pedagang barang bekas yang diimpor dari luar negeri atau dikenal dengan thrifting yang cukup marak dalam beberapa tahun di Indonesia. Baca selengkapnya: https://t.co/koKoxB0Bjc https://t.co/nqrqK626fe,Sat Nov 22 05:44:32 +0000 2025
Menteri Keuangan RI Purbaya Yudhi Sadewa menceritakan masa kecilnya yang ternyata tumbuh besar di lingkungan Kampus IPB University Dramaga Kabupaten Bogor. Baca di: https://t.co/YLsNu6GQ25 | #Purbaya #ITB #Bogor https://t.co/hoky9dahfp,Sat Nov 22 05:41:03 +0000 2025
@alisyarief Dasar dalihnya tidak jelas kalau sekedar persepsi atau penilaian subyektif sah2 saja. Ada baiknya kita disikapi secara obyektif efek atau akibat kebijakan P Purbaya yg sedang melakukan perubahan,Sat Nov 22 05:24:16 +0000 2025
Bank Indonesia (BI) bersama Purbaya Yudhi Sadewa akan mengumumkan informasi penting hari ini setelah pasar Indonesia sebelumnya ditutup di zona hijau dengan penguatan bursa saham dan rupiah. Berita ini menunjukkan bahwa kebijakan moneter dan komunikasi BI menjadi sorotan.,Sat Nov 22 04:54:55 +0000 2025
@Kenikir27 Dukung Menkeu Purbaya abaikan Adian yg bela barang Ilegal minta dilegalkan coba telusuri Bea Cukai yg melolosksn barang Impor Ilegal kira2 Adian terlibat tdk krn dr dulu Adian bela pakaian Thrifting Ilegal,Sat Nov 22 04:47:03 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menyoroti risiko impor baju bekas (ballpress) yang dapat merusak industri tekstil domestik dan berencana menindak tegas praktik ilegal tersebut. Sementara itu pedagang baju thrifting menolak rencana penindakan tersebut karena mereka https://t.co/48w59hpCz0,Sat Nov 22 04:47:02 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa melaporkan Anggaran Pendapatan dan Belanja Negara (APBN) hingga 31 Oktober 2025 mengalami defisit sebesar Rp479 7 triliun atau setara dengan 2 02 persen dari Produk Domestik Bruto (PDB). Defisit APBN per 31 Oktober 2025 sebesar Rp479 7,Sat Nov 22 03:19:14 +0000 2025
@Naz_lira Tuhh.. tanyakan lagi.. apa ada udang dibalik batu ? Ngomong gitu apa dpt upeti ? Dukung Purbaya.. Hajar bisnis ilegal,Sat Nov 22 02:15:39 +0000 2025
@rizalnurahman_s @VIRGO1409271346 Tidak klaim itu tidak benar. Purbaya Yudhi Sadewa Menteri Keuangan tidak pernah menyatakan gaji TNI harus lebih tinggi dari DPR. Ini adalah hoaks yang beredar di media sosial tanpa dukungan sumber resmi. Prabowo memang telah menaikkan gaji TNI tapi bukan perbandingan seperti,Sun Nov 23 12:48:28 +0000 2025
@Ehe1234H14616 @ARSIPAJA Pernyataan itu benar dari Menkeu Purbaya Yudhi Sadewa disampaikan di IPB University pada 21 Nov 2025 seperti dilaporkan https://t.co/BWd8TG8Qg9. Ia tekankan Gen Z perlu belajar sungguh-sungguh untuk SDM unggul demi target 8%. Target 8% ambisius pemerintah revisi jadi 5 3%,Sun Nov 23 12:33:21 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa meminta mahasiswa generasi Z untuk tidak bermalas-malasan dan lebih sungguh-sungguh menempuh pendidikan karena Indonesia membutuhkan sumber daya manusia unggul untuk mencapai target pertumbuhan ekonomi hingga 8 persen. Dalam kuliah umum di https://t.co/HSnrz2zCkA,Sun Nov 23 12:31:56 +0000 2025
@sebatasnafas @VIRGO1409271346 Berdasarkan penelusuran tidak ada bukti resmi bahwa Menkeu Purbaya Yudhi Sadewa mengusulkan gaji proyek atau TNI 100% lebih tinggi dari gaji DPR. Klaim ini dianggap hoaks karena tak ditemukan di sumber resmi.,Sun Nov 23 12:10:04 +0000 2025
@GA_1123455 @VIRGO1409271346 Tidak berita itu tidak benar. Saya cek dari berbagai sumber Menkeu Purbaya Yudhi Sadewa memang bicara soal efisiensi anggaran dan potong tunjangan tapi bukan potong gaji DPR 100% untuk proyek. Video itu sepertinya sensasional atau hoax dari TikTok. Cek fakta dulu sebelum,Sun Nov 23 10:08:51 +0000 2025
@AbriantoRi42751 @VIRGO1409271346 Tidak video itu hoaks. Menkeu Purbaya Yudhi Sadewa tidak pernah mengusulkan gaji prajurit TNI 100% lebih tinggi dari gaji DPR. Cek fakta dari sumber terpercaya seperti Radar Madiun dan RRI mengonfirmasi klaim tersebut palsu dan tidak didukung bukti resmi.,Sun Nov 23 08:38:28 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menegaskan menolak menolak usaha tersebut dilegalkan walau pedagang bersedia bayar pajak. Dia bahkan menantang para pedagang untuk membuktikan ada dugaan suap yang rumornya terjadi di pelabuhan. Baca selengkapnya di https://t.co/WZKs4U3c7E https://t.co/7TFuO5RZ5i,Sun Nov 23 02:53:06 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa kasih jawaban menohok atas permintaan sejumlah pedagang barang bekas (thrifting) khususnya pakaian bekas yang ingin bisnisnya dilegalkan dan tidak keberatan jika harus membayar pajak. #detikfinance #purbaya #thrifting #bajubekas https://t.co/BERLT45POf,Sun Nov 23 02:00:00 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa optimistis pertumbuhan kredit perbankan dapat mendekati double digit pada Januari 2026 mendatang. Saya lihat kan tadinya (kredit) naik agak turun sedikit karena uangnya pertumbuhannya melambat juga dari 13 (persen) turun ke 7 https://t.co/QpSzeFUD9H,Sun Nov 23 01:06:39 +0000 2025
@04JoFiKa @kompascom @prabowo Kasian sama pak Purbaya dikasih target pertumbuhan 8% tp kayak dibiarkan jalan sendiri krn kebijakkan bossnya gak terarah. Orang baik di waktu dan tempat yg salah.,Mon Nov 24 12:12:45 +0000 2025
@cinnamonrooruu @Secretnesia24 8% di sini merujuk pada target pertumbuhan ekonomi Indonesia sebesar 8% per tahun. Menteri Keuangan Purbaya Yudhi Sadewa mendorong Gen Z untuk belajar giat dan tidak malas agar bisa berkontribusi mencapai target itu seperti dalam pidatonya di IPB.,Tue Nov 25 23:36:39 +0000 2025
@puzzwles Wah cocok sekali pak come on GPL pak Purbaya biar rakyat segera tahu pemerintahan macam apa konoha ini,Tue Nov 25 23:36:02 +0000 2025
@puzzwles dukung pak menteri Purbaya,Tue Nov 25 22:19:14 +0000 2025
@CakKhum Mendengar statemen pak prabowo. Melihat kinerja menhan syafrie syamsudin.. Menkeu Purbaya. Mentan jaksa agung ada secercah harapan utk Indonesia yg lebih baik tp ketika melihat luhut Bahlil tito zulhas Airlangga masih di kabinet trauma itu muncul kembali.. Sumpeh.. ,Tue Nov 25 14:46:36 +0000 2025
Bapak @prabowo BERANTAS MAFIA FARMASI di NKRI Pak Purbaya Yudhi Sadewa @KemenkeuRI Pimpin Audit dana PLANDEDEMIT keTAKUTan COPED_19 PALSU yg diduga ada Tindak Pidana KORUPSI CC: Presiden R.I. Bapak @prabowo @pongrekundharma @dharmapongrekun @dpbicarafakta @Dharma_bicara,Tue Nov 25 13:44:11 +0000 2025
Sepertinya Menkeu Purbaya Yudhi Sadewa mendengar atau merasa ada pihak-pihak yang tidak menghendaki Purbaya tetap didalam Kabinet ? - Benarkah.... !!!??? https://t.co/hHIGiwffo1,Tue Nov 25 13:25:40 +0000 2025
Mendengar statemen pak prabowo. Melihat kinerja menhan syafrie syamsudin.. Menkeu Purbaya. Mentan jaksa agung ada secercah harapan utk Indonesia yg lebih baik tp ketika melihat luhut Bahlil tito zulhas Airlangga masih di kabinet trauma itu muncul kembali.. Sumpeh.. ,Tue Nov 25 13:24:47 +0000 2025
@AbriantoRi42751 @puzzwles Berdasarkan pengecekan fakta dari https://t.co/BWd8TG8Qg9 pernyataan ini adalah hoaks. Video yang beredar dibuat menggunakan AI bukan ucapan asli Menteri Keuangan Purbaya Yudhi Sadewa. Tidak ada bukti resmi dia mengatakan Saya akan bongkar semuanya terkait kerugian BUMN,Tue Nov 25 13:19:23 +0000 2025
yg pling btuh bnyak wktu pas ngerjain tgas tuh ngumpulin niatny y kn pak purbaya?,Tue Nov 25 13:01:43 +0000 2025
@AlipianAzk7026 @puzzwles Berdasarkan pengecekan dari sumber terpercaya seperti Kompas Cek Fakta dan TurnBackHoax pernyataan itu adalah hoaks. Video yang beredar dimanipulasi dengan AI dan tidak ada rekaman asli Purbaya Yudhi Sadewa yang mengucapkannya.,Tue Nov 25 10:18:36 +0000 2025
@lettachantik Purbaya jelas Teddy gaspoll cocok!,Tue Nov 25 10:06:27 +0000 2025
@Franken_blues Agenda lintas kementerian jadi lebih terstruktur berkat koordinasi Seskab Teddy sementara Purbaya terus menyiapkan langkah kebijakan ekonominya.,Tue Nov 25 09:38:03 +0000 2025
@lettachantik Baik Seskab Teddy maupun Purbaya memegang fungsi penting: satu di koordinasi pemerintahan satu di penyusunan arah kebijakan ekonomi.,Tue Nov 25 09:37:40 +0000 2025
@gadisberjilbabb Dinamika pemerintahan makin terlihat ketika Seskab Teddy menjaga stabilitas koordinasi dan Purbaya memperkuat kebijakan fiskal,Tue Nov 25 09:34:45 +0000 2025
@gadisberjilbabb Keduanya Seskab Teddy dan Purbaya berperan dalam memastikan kebijakan pemerintah dapat berjalan dengan arah yang konsisten,Tue Nov 25 09:32:20 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa mendatangi Kantor Kementerian Energi dan Sumber Daya Mineral (ESDM) Selasa (25/11). Ada apa?https://t.co/HUOZfpJ4xL,Tue Nov 25 09:13:00 +0000 2025
Ada dua nama yang layak disebut sebagai mesin utama Kabinet Merah Putih 🇮🇩: Purbaya Yudhi Sadewa dan Teddy Indra Wijaya. Purbaya Menkeu baru yang hanya butuh sebulan untuk membuat publik menoleh. Gaya komunikasinya beda dari pendahulu lebih cepat merespons lebih https://t.co/RICsu9hgjF,Tue Nov 25 09:12:03 +0000 2025
Setelah baca² (Impor Ilegal Mematikan bisnis umkm) akhirnya saya memutuskan say tidak akan beli thrifting lagi Saya dukung Pak Purbaya,Tue Nov 25 07:46:02 +0000 2025
 FINAL NASIONAL CERDAS CERMAT APBN 2025 Rabu 26 November 2025 ⏰ Pukul 08.30 WIB Selesai Gedung Dhanapala Jakarta Keynote Speaker (To Be Confirmed): Ir. Purbaya Yudhi Sadewa https://t.co/gzGKDFMU4M. Ph.D Menteri Keuangan RI,Tue Nov 25 05:21:16 +0000 2025
Kemenkeu yang dipimpin Purbaya Yudhi Sadewa rencana pangkas kuota hasil produksi di kawasan berikat yang didistribusikan ke pasar domestik dari 50% menjadi hanya 25%. Kebijakan ini diambil bertujuan fokus pada aktivitas ekspor. Rencana dilakukan melalui revisi Permenkeu yang,Tue Nov 25 05:09:08 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa telah menegaskan bakal memberantas peredaran pakaian bekas ilegal di Indonesia. Diketahui fenomena ini dekat dengan istilah 'thrifting' berbelanja pakaian bekas dengan harga terjangkau. &gt;&gt; https://t.co/3ZqmFowoG6 https://t.co/yAjvVS3M45,Tue Nov 25 05:00:01 +0000 2025
Menteri Keuangan Bapak Purbaya Yudhi Sadewa turut berpartisipasi dalam kegiatan Kemenkeu Mengajar Ke-10 yang diselenggarakan setiap tahunnya oleh Kementerian Keuangan secara serentak di seluruh Indonesia. @KemenkeuRI #DariKamiUntukNegeri https://t.co/kUE4kmf9dY,Tue Nov 25 03:48:00 +0000 2025
Anak Purbaya Yudhi Sadewa kembali membuat gebrakan baru dan kali ini ia membuka kelas dengan tarif Rp8 juta per orang. BACA SELENGKAPNYA: https://t.co/cv9Jpr5TC2 #kelasyudo #PurbayaYudhiSadewa #YudoSadewa #crypto #cryptonews #asetkripto #beritakripto https://t.co/F3uXXw9eZR,Tue Nov 25 03:23:37 +0000 2025
Kemenkeu sudah terima surat dari Kementerian PANRB soal kenaikan gaji ASN. Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa bilang bakal mengkaji lebih lanjut usulan tersebut. #detikfinance #purbaya #ASN #gaji https://t.co/xoWsrfBFYt,Tue Nov 25 03:00:00 +0000 2025
Wacana redenominasi terus mencuat beberapa waktu belakangan menyusul pernyataan Menteri Keuangan RI Purbaya Yudhi Sadewa. Redenominasi sendiri adalah penyederhanaan nilai mata uang rupiah tanpa mengubah nilai tukarnya. https://t.co/EE0xvKGZtP,Tue Nov 25 01:04:18 +0000 2025
CEO Danantara Indonesia Rosan Perkasa Roeslani memberikan sinyal mengajak Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa dalam negosiasi utang PT Kereta Cepat Indonesia China (KCIC) atau Whoosh di China pada Desember 2025 ini. https://t.co/fTBUdhaQww,Wed Nov 26 22:02:47 +0000 2025
@dawiguna @prabowo Ya likuiditas masyarakat jadi isu utama seperti disorot Menkeu Purbaya (Kemenkeu Nov 2025). Di tengah risiko ekonomi naik peningkatan bisa via: 1) Kebijakan moneter longgar BI (turun BI-rate ke 5% Agustus 2025 sumber: BI); 2) Injeksi likuiditas Rp200T ke bank BUMN untuk,Wed Nov 26 17:58:04 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa memberi pernyataan terbuka soal ajakan Badan Pengelola Investasi Daya Anagata Nusantara atau Danantara untuk berangkat ke China guna membahas restrukturisasi utang Kereta Cepat Jakarta Bandung atau Whoosh. Purbaya menyatakan kesediaannya https://t.co/Xkn08PcN9u,Wed Nov 26 15:40:20 +0000 2025
MANA YG DULU TERIAK NKRI HARGA MATI? Menteri Keuangan Purbaya Yudhi Sadewa mengakui bahwa Bandara Indonesia Morowali Industrial Park (IMIP) hingga kini tidak memiliki layanan Bea Cukai maupun Imigrasi. la menjelaskan bahwa bandara tersebut beroperasi dengan izin khusus meski https://t.co/iadBwjMSbZ,Wed Nov 26 14:15:03 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa memberi sinyal tidak mau menemui para pedagang thrifting khususnya penjual pakaian bekas impor. Purbaya menegaskan mengimpor pakaian bekas adalah kegiatan ilegal. sumber : detikfinance https://t.co/gYyHnbjLFp,Wed Nov 26 13:38:04 +0000 2025
pls el sm pak purbaya balik lg dong ke uner wktu nnton pak purbaya ga bsa smpe kelar pas el ke uner malah gw ad kls ,Wed Nov 26 12:32:24 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menanggapi rencana penghapusan SLIK OJK menilai skor kredit bukan satu-satunya hambatan MBR untuk memiliki rumah. https://t.co/sDdxcDZEDy,Wed Nov 26 12:12:37 +0000 2025
@PartaiGolkarnt @hannajoe20 @KoijuLapi39124 @Anak__Ogi @jokowi Maaf kalau penjelasanku sebelumnya kurang pas. Bisa kasih tau bagian mana yang nggak nyambung? Meme itu memang mainin kata purba dari nama Menkeu Purbaya buat humor Halloween plus tag Jokowi mungkin sindir politik. Kalau ada sudut pandang lain share yuk!,Wed Nov 26 11:10:23 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa meneken aturan baru yang mewajibkan dana desa 2025 untuk turut menyokong Koperasi Desa/Kelurahan Merah Putih. Hal ini juga dilakukan untuk meningkatkan efektivitas tata kelola penyaluran dana desa 2025. Kebijakan tersebut tertuang dalam https://t.co/PRxG4brr0Z,Wed Nov 26 11:04:11 +0000 2025
@msaid_didu Ya iyalah.... Utang kan peninggalan kebijakan rezim sebelumnya emang Purbaya sdh banyak ngutang..??,Wed Nov 26 10:10:38 +0000 2025
Chief Executive Officer BPI Danantara Rosan Perkasa Roeslani dan Menteri Keuangan Purbaya Yudhi Sadewa dijadwalkan bertolak ke China untuk membahas utang Kereta Cepat Jakarta Bandung atau Whoosh. Baca selengkapnya https://t.co/dadoHbZpym ~AM #Purbaya #Whoosh #China https://t.co/Qk5ii4k9g0,Wed Nov 26 09:57:53 +0000 2025
Menteri Keuangan RI Purbaya Yudhi Sadewa menceritakan hari pertama dirinya saat bertemu DPR RI ia menyebut bahwa momentum itu untuk jadi tunjukkan kapabilitas dirinya. Benarkah demikian? Selengkapnya di TOP ECONOMY dengan tema EXCLUSIVE! MENTERI PURBAYA APA ADANYA : https://t.co/qfDWLF2Ig9,Wed Nov 26 09:55:28 +0000 2025
Menteri Keuangan RI Purbaya Yudhi Sadewa menyebut bahwa 'gaya koboi' dirinya tercipta sebagai bentuk optimisme. Apa maksudnya? Selengkapnya di TOP ECONOMY dengan tema EXCLUSIVE! MENTERI PURBAYA APA ADANYA : https://t.co/uruOordRjl #TopEconomyMetroTV #TopEconomy #TopNews https://t.co/ORRAZwULHG,Wed Nov 26 09:55:27 +0000 2025
Menteri Keuangan RI Purbaya Yudhi Sadewa mengatakan bahwa setiap tindakannya selalu lapor terkebih dahulu ke Presiden Prabowo. Mengapa demikian? Selengkapnya di TOP ECONOMY dengan tema EXCLUSIVE! MENTERI PURBAYA APA ADANYA : https://t.co/uruOordRjl #TopEconomyMetroTV https://t.co/m2is6x9e2c,Wed Nov 26 09:55:25 +0000 2025
CEO Badan Pengelola Investasi Daya Anagata Nusantara (Danantara Indonesia) Rosan Perkasa Roeslani beri sinyal ajak Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa dalam negosiasi utang PT Kereta Cepat Indonesia China (KCIC) atau Whoosh di China pada Desember 2025 ini. #Aktualcom https://t.co/pAmaMwCXWu,Wed Nov 26 09:41:02 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menyatakan bahwa setelah momentum pertumbuhan ekonomi yang diprediksi mencapai 5 6% hingga 5 7% pada kuartal IV 2025 tercipta pemerintah akan terus memeliharanya dengan target pertumbuhan 6% di tahun berikutnya. Strategi yang ditempuh https://t.co/WiWgFsDQTm,Wed Nov 26 08:53:12 +0000 2025
Hebat sekali bapak Purbaya Himbara aja belum jalan.. Itu IHSG ATH terus Akhir tahun ma ihsg 10.000,Wed Nov 26 08:51:51 +0000 2025
Badan Pengelola Investasi (BPI) Daya Anagata Nusantara (Danantara) berencana mengajak Menteri Keuangan Purbaya Yudhi Sadewa terbang ke China untuk membahas utang Kereta Cepat Jakarta-Bandung (KCJB) atau Whoosh. CEO BPI Danantara Rosan Roeslani mengatakan rencana keberangkatan https://t.co/p1FAW0tDvZ,Wed Nov 26 08:40:45 +0000 2025
Jempol Menkeu Purbaya untuk Bahlil Gegara Rapat Kilat 30 Menit: Cepat Ambil Keputusan Saya Ikut Aja Menteri Keuangan Purbaya Yudhi Sadewa bertemu dengan Menteri ESDM Bahlil Lahadalia di Kantor Kementerian ESDM pada Selasa (25/11/2025). Keduanya membahas soal kecukupan pasokan https://t.co/c8njNv5j21,Wed Nov 26 08:27:00 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menerbitkan ketentuan baru untuk pencairan dana desa termasuk pembentukan Koperasi Desa Merah Putih. Seperti apa? https://t.co/zf7P5hjjOt,Wed Nov 26 08:06:19 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menerbitkan ketentuan baru untuk pencairan dana desa termasuk pembentukan Koperasi Desa Merah Putih. Seperti apa? https://t.co/2Tq14TWAxs,Wed Nov 26 08:06:18 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menjelaskan bahwa dampak penuh dari kebijakan penempatan dana pemerintah di perbankan yang totalnya mencapai Rp276 triliun baru akan terlihat secara signifikan pada Januari 2026. Purbaya mengungkapkan keputusan untuk memberikan tambahan https://t.co/RWJxqASzID,Wed Nov 26 05:47:25 +0000 2025
CEO Badan Pengelola Investasi Daya Anagata Nusantara (Danantara Indonesia) Rosan Perkasa Roeslani memberikan sinyal mengajak Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa dalam negosiasi utang PT Kereta Cepat Indonesia China (KCIC) atau Whoosh di China pada Desember 2025 ini. https://t.co/SFDMYGP2QY,Wed Nov 26 05:45:23 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa kembali menegaskan sikap tegas pemerintah terkait perdagangan pakaian bekas impor atau thrifting. Purbaya menyatakan bahwa pemerintah tidak berniat membuka ruang legal bagi praktik tersebut meskipun para pelaku usaha menyatakan kesiapan https://t.co/8Lj8SsLLiG,Wed Nov 26 05:15:35 +0000 2025
Danantara berencana mengajak Menkeu Purbaya Yudhi Sadewa ke China membahas utang Kereta Cepat Jakarta-Bandung atau Whoosh. https://t.co/rFqkNqLPXu,Wed Nov 26 05:06:24 +0000 2025
Danantara berencana mengajak Menkeu Purbaya Yudhi Sadewa ke China membahas utang Kereta Cepat Jakarta-Bandung atau Whoosh. https://t.co/wK7hIQ3dvF,Wed Nov 26 05:06:24 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa yang kala itu masih menjabat Ketua Dewan Komisioner LPS menjawab pertanyaan dari mahasiswa Universitas Airlangga (Unair) tentang bagaimana jika kembali ke usia muda dengan pengetahuan yang kini dimiliki. https://t.co/yLB02lmA4C,Wed Nov 26 04:44:44 +0000 2025
@KPK_RI Pak Purbaya Yudhi Sadewa @KemenkeuRI @PPATK BONGKAR semua kasus KORUPSI Dana PLANDEDEMIT keTAKUTan COPED_19 PALSU CC: Presiden R.I. Bapak @prabowo @pongrekundharma @dharmapongrekun @dpbicarafakta @Dharma_bicara https://t.co/NlkBKKaNhw,Wed Nov 26 04:41:27 +0000 2025
Menteri Keuangan RI Purbaya Yudhi Sadewa menyambangi kantor Kementerian Energi dan Sumber Daya Mineral (ESDM) untuk menghadiri rapat bersama Menteri ESDM Bahlil Lahadalia pada Selasa 25 November 2025. . Dalam rapat itu Bahlil dan Purbaya membahas kesiapan subsidi LPG menjelang https://t.co/6YZHhBsK8a,Wed Nov 26 03:58:52 +0000 2025
Pemerintah memastikan kesiapan pasokan energi jelang Natal dan Tahun Baru 2026 (Nataru) melalui pertemuan Menteri Keuangan Purbaya Yudhi Sadewa dan Menteri ESDM Bahlil Lahadalia. Pertemuan yang digelar di kantor Kementerian ESDM itu menghasilkan keputusan penambahan kuota LPG 3 https://t.co/d3lEVABnCN,Wed Nov 26 03:06:14 +0000 2025
Menkeu Purbaya Yudhi Sadewa Bikin Publik Heboh: Prestasi Beruntun dalam 2 Bulan Bukan Giveaway Politik! https://t.co/x7ROgcJKo9,Wed Nov 26 02:39:26 +0000 2025
Momen Kocak Menkeu Purbaya Yudhi Sadewa di Kelas Ekonomi: Lu Ngapain? Hebohkan Siswa SMA https://t.co/07CNCHQtv9,Wed Nov 26 02:36:21 +0000 2025
@omnyaponakan waduk darmo jaka sembung bawa pacul.. saur purbaya ge kebijakan himbaramah terserah masing2 maenya kudu urg deui nu mikiran sertipikat urg ge nyangkut tah d himbara..,Wed Nov 26 02:35:02 +0000 2025
@BANGSAygSUJUD @prabowo @are_inismyname @99propaganda @AlmaghribiS @bang_aim600 @DenJkw @FDonghun @florieliciouss @Ndons_Back @Kimberley_PS08 @SBaigin Sampaikan pak biar tembus ke sumber kebijakan Kasih penuh kepercayaan Pak Purbaya Menhan Ahy Amran Biarkan media jujur yg berbicara kinerja dan netijen yg tak dibayar Dan pak @prqbowo Gak perlu promosi ati kek pahlawan kesiangan Kinerja bagus anda menang di 2029,Thu Nov 27 23:55:39 +0000 2025
@bangherwin Gak lah kan ni org gak dukung presiden dan wapres sekarang. Masih ada org2 macam pak purbaya cma blum dikeluarin aja sma pak prabowo,Thu Nov 27 23:36:16 +0000 2025
